case_id,map_size,structure_type,seed,obstacle_rate,grid_sha256,start,goal,optimal_cost,target_cases_per_structure
size2000_open_random_seed2020280831,2000,open_random,2020280831,0.3,ed37a447883a9e684314908929ca6be7c530d23ad07fd43cc2b79fac976e9326,"360,249","1418,1663",2484,50
size2000_open_random_seed2020280832,2000,open_random,2020280832,0.4,9790aed73cab52699907408f130de2ad08f636057480a93fd4454a504370e30d,"287,890","1030,228",3165,50
size2000_open_random_seed2020280833,2000,open_random,2020280833,0.1,9026a96b4282069156841b471494c70caaca60cc8ae770b2f02bda969e8c0b1f,"1016,107","30,554",1433,50
size2000_open_random_seed2020280834,2000,open_random,2020280834,0.2,1f63df7144a7d9945ca768c1a936eb1527bd76e69ff509c8b00ea39b0760ca85,"1494,658","652,304",1196,50
size2000_open_random_seed2020280835,2000,open_random,2020280835,0.3,d2f6c2d0afb3d82bd77e255f9b8818ab4d9698567a26252820e88271a42a7f69,"957,1431","1981,1955",1596,50
size2000_open_random_seed2020280836,2000,open_random,2020280836,0.4,6d172031450771a8d6a5768ec236ffe290e564b32c9a95320d838c2961bd0429,"599,671","608,665",17,50
size2000_open_random_seed2020280837,2000,open_random,2020280837,0.1,94f842b150a9f839017a2423296b26a4b75711249e4c3bfa412b3cc38c0f8b3a,"1625,1653","966,464",1848,50
size2000_open_random_seed2020280838,2000,open_random,2020280838,0.2,5516c21623bc4075df61e976e8f44ad3bae0d6c02e43213352c455236f93fd1f,"904,1580","358,224",1904,50
size2000_open_random_seed2020280839,2000,open_random,2020280839,0.3,e59d1fdc4dedc0e744c94b75a9be00498956fea0e4d6df1919d48fc7a52c8977,"1206,677","1643,531",621,50
size2000_open_random_seed2020280840,2000,open_random,2020280840,0.4,431463ab0135503ee7c7fd99f41658ce27ecdaf0c7c3dc27882156c3176e4875,"98,314","395,1169",2798,50
size2000_open_random_seed2020280841,2000,open_random,2020280841,0.1,247421bc91b990cbcf935bcf2114aa3a1780eb20cc91774c79b54956044394d4,"95,179","1357,1976",3059,50
size2000_open_random_seed2020280842,2000,open_random,2020280842,0.2,bed39303ecbcd1138281c57ca8fbbfc3fb54faaa367e66d5f99926888b2b7f0b,"1256,1174","223,61",2146,50
size2000_open_random_seed2020280843,2000,open_random,2020280843,0.3,3a4a2dab078592a7c128f92e8302e7f9cfcbac8f9d0faacf7e9d3296b8ffe1a8,"1091,642","1213,1185",735,50
size2000_open_random_seed2020280844,2000,open_random,2020280844,0.4,7c1f49bed00e8920e8cc6f489e75eea10df9f3d02a5c9ae572230cddfe916da3,"1532,414","1560,443",105,50
size2000_open_random_seed2020280845,2000,open_random,2020280845,0.1,696263cb2b9ebebe1cccf43cec7337027448e41343f14a8a630886f0ac32da96,"474,1239","92,1416",559,50
size2000_open_random_seed2020280846,2000,open_random,2020280846,0.2,9c46f5055e37b9421ef7347d889fac4d4d652893bfa18111aa2a489bef856903,"1492,1951","1910,170",2217,50
size2000_open_random_seed2020280847,2000,open_random,2020280847,0.3,39690851574c82ad4a6020fcc4b267c54586e83413bb1c6473663972736bc73b,"1410,783","1464,1464",895,50
size2000_open_random_seed2020280848,2000,open_random,2020280848,0.4,baa323f579d383358909a39e614d2dd6e066387b3d79fd40cda7d1a10eb9c76e,"809,449","728,663",843,50
size2000_open_random_seed2020280849,2000,open_random,2020280849,0.1,fe84b7068221364eb3a8b4c4bcec63979dba48d600272b85905056a2348a951a,"1297,1131","179,994",1255,50
size2000_open_random_seed2020280850,2000,open_random,2020280850,0.2,688127d8702ac8b0d2a1cf688da99f82094ad50a752d0a7aaec4be999de2f565,"352,1589","1611,182",2666,50
size2000_maze_like_seed2020380801,2000,maze_like,2020380801,0.1,bd708602c40840e6b9a0dacce94c97de19db7fed0a2ded64116d78c1964ff199,"1326,1628","1327,1630",3,50
size2000_maze_like_seed2020380802,2000,maze_like,2020380802,0.2,d7d1b2c2bc0dbf8a37a515243fe43fc06d3f61ffe50927e7ae19abf92fcb2b34,"765,104","766,104",1,50
size2000_maze_like_seed2020380803,2000,maze_like,2020380803,0.3,52bdb9fa200626cc1f02a3a60ffa98bd7fa4a41db2965eed107984f36edab09d,"975,696","975,698",2,50
size2000_maze_like_seed2020380804,2000,maze_like,2020380804,0.4,1e06874564af811c393b2b05d5d117e9760f7ee38d576b3f231190e18276583a,"610,806","610,805",1,50
size2000_maze_like_seed2020380805,2000,maze_like,2020380805,0.1,8cd7cd4fb1022f5aa8144f6e2fba8925e675d5a0ebb6c9a4842b3d351154b782,"585,1320","588,1321",4,50
size2000_maze_like_seed2020380806,2000,maze_like,2020380806,0.2,4a56a772807d3af91215f007558241eb5d901c5b2c55952416c790710f9cc5cf,"922,393","922,392",1,50
size2000_maze_like_seed2020380807,2000,maze_like,2020380807,0.3,5caacf2a5dedea503eb1dd8c84f100cd091c08f52228a4238cf82d5a6147939f,"811,1344","810,1344",1,50
size2000_maze_like_seed2020380808,2000,maze_like,2020380808,0.4,1b546801439ca3c7d60c3dfffa4ebf61f91a50b7464a529a761ba3102e3bc7c2,"62,370","63,370",1,50
size2000_maze_like_seed2020380809,2000,maze_like,2020380809,0.1,a197b7c4e4e1b2d5b501f0375624a84b6a7f7575570ea127889c374991041573,"1372,336","1371,336",1,50
size2000_maze_like_seed2020380810,2000,maze_like,2020380810,0.2,367159ccdf66cb31bdd1f8d2e747adb9772cd8be4dfac1027eac604f8e7f9019,"1590,1942","1592,1940",4,50
size2000_maze_like_seed2020380811,2000,maze_like,2020380811,0.3,d985c631acd2d192a2b095a4026f89b933f4dc467b13ba5cff7ee811945efc41,"215,1090","218,1090",3,50
size2000_maze_like_seed2020380812,2000,maze_like,2020380812,0.4,bf0d3a333ea8c7e77b501d488ae2b989e35fd8fa485456fb2f4c542b8e671637,"1416,1120","1416,1122",2,50
size2000_maze_like_seed2020380813,2000,maze_like,2020380813,0.1,499832299fc0015dfedb245c4048820bdec287a59d7a89d30da5c621a37787be,"1796,1398","1797,1396",3,50
size2000_maze_like_seed2020380814,2000,maze_like,2020380814,0.2,ac860149ddbb125eb5b3fd07975152d158b5da1361c4d96e4c40440bf4b7d41f,"927,1452","928,1454",3,50
size2000_maze_like_seed2020380815,2000,maze_like,2020380815,0.3,f13fd8afe49b6e957289d9c073caad1f114181e8ea258ae4401dfce0a4424b68,"1842,1509","1840,1509",2,50
size2000_maze_like_seed2020380816,2000,maze_like,2020380816,0.4,34dbfe78ca04f46981d813959b6fa847aba679019179c5edbf15b8dda9f9297f,"515,898","517,897",3,50
size2000_maze_like_seed2020380817,2000,maze_like,2020380817,0.1,df20ab5a406587ffd5e81534ab69d6cae6a58f770c84059765b53aa3d8810057,"1321,796","1321,797",1,50
size2000_maze_like_seed2020380818,2000,maze_like,2020380818,0.2,7f1cd2ec1c6f2bf3d88121968f85b31a0d274b6834f8b88bdc3db0fd45d81636,"921,1617","923,1617",2,50
size2000_maze_like_seed2020380819,2000,maze_like,2020380819,0.3,de0625bbd647327cffdb1266565681d8c15d0411b66e6d383bbc0f2c4a697a9c,"1410,930","1411,930",1,50
size2000_maze_like_seed2020380820,2000,maze_like,2020380820,0.4,6cc032d79bd5afbe4ce15b9fa0e58c8a28e57d7188f95165ea189df6d340686a,"900,416","903,417",4,50
size2000_maze_like_seed2020380821,2000,maze_like,2020380821,0.1,f4076aa93170ba6aee7b5a1052e92f5e9c9d841da60593bc326d510c11065594,"838,658","838,657",1,50
size2000_maze_like_seed2020380822,2000,maze_like,2020380822,0.2,43d0db4a401dd8ac7496f2a615f7960ced67f5f85bc7e14124c8e4ccf0003f22,"1656,160","1655,162",3,50
size2000_maze_like_seed2020380823,2000,maze_like,2020380823,0.3,6392cc9eae7739690f01963df84931038348a9c043f111f0ce60bc8d53d1d014,"1907,1506","1906,1505",2,50
size2000_maze_like_seed2020380824,2000,maze_like,2020380824,0.4,7d11155328e8c738cd00f2b7dd07e7954ec22425aff7cec0e8101703ed384d92,"725,333","726,334",2,50
size2000_maze_like_seed2020380825,2000,maze_like,2020380825,0.1,97020ac8f97881ae1f72d964b2d0779e3841fa330dbb4580255817b3e6edc93e,"1127,1824","1127,1825",1,50
size2000_maze_like_seed2020380826,2000,maze_like,2020380826,0.2,ea21bcd26503bafbfed7a898b7896201b0db0a958dbf1a5f18b3192c43a075c8,"975,1424","978,1424",3,50
size2000_maze_like_seed2020380827,2000,maze_like,2020380827,0.3,31210e4e1be9c93164085f29efd3ca598931a08bf89c4c5cb99d6324f7f015f1,"1370,1005","1372,1005",2,50
size2000_maze_like_seed2020380828,2000,maze_like,2020380828,0.4,e96c56f63646f28ab8c0ba07315ad6e2012a0dc1679a242334b6707131a13ed3,"1323,49","1321,48",3,50
size2000_maze_like_seed2020380829,2000,maze_like,2020380829,0.1,5025323c76c4aeb5f5ec57d2bc5b26ef9beaed4f87f113cc6c55768a935e98c8,"1386,1253","1388,1254",3,50
size2000_maze_like_seed2020380830,2000,maze_like,2020380830,0.2,4fc4cd4ae2e2b47ca16f822aaafe9c5520698e97ab2fe4dd62b0e6146723483d,"1000,333","1002,333",2,50
size2000_maze_like_seed2020380831,2000,maze_like,2020380831,0.3,31be48f34cfb70ff2449de33b9b9ac2b01060fae52c2df88c4df3b01af6e28fd,"596,1408","596,1409",1,50
size2000_maze_like_seed2020380832,2000,maze_like,2020380832,0.4,245501afd284af12a916ad323ebda510de2616eb9ae1c4c77255d05a2693afb6,"248,1569","247,1569",1,50
size2000_maze_like_seed2020380833,2000,maze_like,2020380833,0.1,3fd96d5d6b544bd361ba02a9b1aebcdd6eedd007ed966442ea5e939d4cc11ad5,"858,634","857,632",3,50
size2000_maze_like_seed2020380834,2000,maze_like,2020380834,0.2,02aaae52d8782fe2dc85369c7be256e5ef172c884495fb6b606eabc8ff7eaec8,"1267,1576","1266,1577",2,50
size2000_maze_like_seed2020380835,2000,maze_like,2020380835,0.3,f4c9561ea697e213baed0f4df9f537aae4dc5bcb26a2062bb0b129bc69b5718f,"1630,1265","1632,1264",3,50
size2000_maze_like_seed2020380836,2000,maze_like,2020380836,0.4,4e86310c67361110863c87a471bf4cb177212855ba7df502f90e9f206f8dbe04,"45,942","48,942",3,50
size2000_maze_like_seed2020380837,2000,maze_like,2020380837,0.1,2aa87eab00910883e358fd71be5e8181287480b4d649ca6dac1fe68d4c9fee36,"1502,1102","1500,1101",3,50
size2000_maze_like_seed2020380838,2000,maze_like,2020380838,0.2,3ba6197045525aeeb591a28927fbbc08c045bee13be281c22553198fb448984a,"722,1438","723,1438",1,50
size2000_maze_like_seed2020380839,2000,maze_like,2020380839,0.3,9cd91b3fce36a0f0623fcc1905fedfcbbd7edcf561d06fd85048631e12c603d9,"1278,917","1276,917",2,50
size2000_maze_like_seed2020380840,2000,maze_like,2020380840,0.4,98f19b097f315b2ab6a02fd486b32413b57945c903eedfd406df61b469c25a79,"676,1720","675,1720",1,50
size2000_maze_like_seed2020380841,2000,maze_like,2020380841,0.1,1eb7cf2c3080fb32e58de8398db6ae1ea1868e9bbd661d1008fe568c6478c7e1,"1922,1476","1921,1476",1,50
size2000_maze_like_seed2020380842,2000,maze_like,2020380842,0.2,8dbf09e6537e1bc353624499c963a538481b24f8fd70e8e76d674c686299cebe,"357,1154","358,1152",3,50
size2000_maze_like_seed2020380843,2000,maze_like,2020380843,0.3,98043ee741e21af8b6102628a6eafce2b28b4b85948ad25d58721b04198ec268,"1627,1549","1628,1549",1,50
size2000_maze_like_seed2020380844,2000,maze_like,2020380844,0.4,9aba53550602f2c038704e2636d3a80b2683e1457b6c2454e9dd03b9c73df39b,"1575,798","1578,796",5,50
size2000_maze_like_seed2020380845,2000,maze_like,2020380845,0.1,8c64154d78642f70f748a2ed3c5c13191bb606068586a4167d4ea79e427decfc,"838,310","837,308",3,50
size2000_maze_like_seed2020380846,2000,maze_like,2020380846,0.2,4885cca4069a288c8ac075ec7bde9ddcdf0c34b3d4d3c2751538dd1f76cda754,"825,313","826,312",2,50
size2000_maze_like_seed2020380847,2000,maze_like,2020380847,0.3,f68ee8166ecc667cf9a4d56b655f18df81bc1dc983801de0f9add8ca378ab7be,"1936,1489","1936,1490",1,50
size2000_maze_like_seed2020380848,2000,maze_like,2020380848,0.4,a8adaad32f06ec91681cd1808f0433e0ee213485213bb519c483592f3786bd8f,"871,1748","870,1749",2,50
size2000_maze_like_seed2020380849,2000,maze_like,2020380849,0.1,5b8c9737b16f402dcdf5d5bae4ad2f3f2d509c3535398f58bc23427d0f53232d,"701,1996","701,2",3406,50
size2000_maze_like_seed2020380850,2000,maze_like,2020380850,0.2,ed31c5be67eb9a45170574178a7d35bb9217be57842d96bfd8abdf15ac7e9fc6,"1733,514","1730,513",4,50
size2000_bottleneck_seed2020480801,2000,bottleneck,2020480801,0.1,4847df783995da6208476e2432eb243e8d523a60cbeac7ef298ed1eebdba6ca0,"869,196","1858,474",1267,50
size2000_bottleneck_seed2020480802,2000,bottleneck,2020480802,0.2,d9198aecfce0af899b7de247ebd2bdd898167e58bd9f6d9bcda059c75d94dd6e,"212,849","1242,1592",2643,50
size2000_bottleneck_seed2020480803,2000,bottleneck,2020480803,0.3,bb9e99af8b89b2cd9c35b6d031395784ff347eacd67b95ad9bf44ce34671143b,"51,768","838,887",906,50
size2000_bottleneck_seed2020480804,2000,bottleneck,2020480804,0.4,bcf2487df6895ee4fc29d93d3a87d2dc1134a4121de5a93eb7af07a327351d39,"101,1483","225,1552",193,50
size2000_bottleneck_seed2020480805,2000,bottleneck,2020480805,0.1,aa48c6bea1a34e8edcef36ef4d0ee24feeebf62ff7f66cc3537dfb5c7303dc54,"1491,643","540,1641",2697,50
size2000_bottleneck_seed2020480806,2000,bottleneck,2020480806,0.2,d6faab7a5019db71c4cd93b646cb155e9867a00464ae5858682d1ed4960469bf,"1342,1712","826,1575",653,50
size2000_bottleneck_seed2020480807,2000,bottleneck,2020480807,0.3,5b420cd3f0d317705fb482cf3c96743fae96ddf25cf92b2e3fafc7a8d66bb221,"204,1057","1416,1527",1682,50
size2000_bottleneck_seed2020480808,2000,bottleneck,2020480808,0.4,11b004e9dbfaef63f108a6d965b55e4d8c863e6909a5d66aaf9bdf76f26df875,"1226,1852","1647,681",2266,50
size2000_bottleneck_seed2020480809,2000,bottleneck,2020480809,0.1,aa513cbef08a9ef31e71d18872a277f9c861158753d3232b30a238b62bd01659,"632,1571","1260,524",2817,50
size2000_bottleneck_seed2020480810,2000,bottleneck,2020480810,0.2,019e433100ee34ae78c0dcb888cbaf7cdb0e6ac2bdbdaac1a31a4eee22780071,"756,647","1668,1652",1957,50
size2000_bottleneck_seed2020480811,2000,bottleneck,2020480811,0.3,b9d05330495016463e9e6b404bcd5d3271b077d05fc40a9e557b598d29304ca2,"792,743","1791,309",1433,50
size2000_bottleneck_seed2020480812,2000,bottleneck,2020480812,0.4,ea657c35b4273cb7dbd17f26e0db88646960a8e024418b26735d00c2c1792a63,"1524,1450","591,1322",1061,50
size2000_bottleneck_seed2020480813,2000,bottleneck,2020480813,0.1,46833928e1245a6cf2b16bec4ef136271535cdf5eaabaeef80824671c3adf52f,"948,1283","184,580",1467,50
size2000_bottleneck_seed2020480814,2000,bottleneck,2020480814,0.2,9e6df63cd3dc8cff8d9c98f43ea6aad2c9bb39f9801c28ffbb114e44085f309f,"1735,1244","855,1804",1440,50
size2000_bottleneck_seed2020480815,2000,bottleneck,2020480815,0.3,ce94a5a95569a3917ab82c1111bfc0cf437d523b4a1fe8b6cc43baa1f47f8170,"1868,281","222,55",1872,50
size2000_bottleneck_seed2020480816,2000,bottleneck,2020480816,0.4,1d55e68a58c5d4772d4a00ee3ad3e2d0a7aeced996df7b9880a39be653bb98f2,"1404,668","542,25",1505,50
size2000_bottleneck_seed2020480817,2000,bottleneck,2020480817,0.1,1e5cac312c938580874d0c9975806ab6848757a913f9065cda3f85734c5c3a4d,"1436,319","602,826",1341,50
size2000_bottleneck_seed2020480818,2000,bottleneck,2020480818,0.2,0bf01414ee4b01a3a4656b0b598791bf3375fddcf947b73d70c943bdf12ac945,"445,1839","258,1395",631,50
size2000_bottleneck_seed2020480819,2000,bottleneck,2020480819,0.3,bc9340b382d7772afd32654a0e43766bf202195b960d1f6231a1c77eaab4145f,"584,491","644,1224",1535,50
size2000_bottleneck_seed2020480820,2000,bottleneck,2020480820,0.4,f25711101336f4ad9444f2c53b3c650d423b1ac2c112e5707cec81bfca138e64,"1888,1024","1493,1590",961,50
size2000_bottleneck_seed2020480821,2000,bottleneck,2020480821,0.1,59d71d64477e1738fa1e0847f47020e9ff60b146f097be85937269d9e6240b86,"1798,1136","185,42",2707,50
size2000_bottleneck_seed2020480822,2000,bottleneck,2020480822,0.2,97ff9085b71f34ba07313987bb255ffa1692c122b965685079798265d3485f71,"623,1496","1691,1660",1232,50
size2000_bottleneck_seed2020480823,2000,bottleneck,2020480823,0.3,3edc57d378efa92cf2ed911a324e7f8c37e692f8ff3e9707a09a63576c96a349,"1042,465","987,285",235,50
size2000_bottleneck_seed2020480824,2000,bottleneck,2020480824,0.4,e8c31ac0a617b1f0ba9063213f18e7f5b579b976925d9e68f0178966e4846267,"1895,1266","203,947",2029,50
size2000_bottleneck_seed2020480825,2000,bottleneck,2020480825,0.1,fe34111078de37de5b675743fe6ba4b38eebb72b9f461b84873b7f790ab1188d,"718,83","806,1143",1352,50
size2000_bottleneck_seed2020480826,2000,bottleneck,2020480826,0.2,24a427f6a7f6018fc00bf2d5a92c07a87df059cd63803d18ba0633fec1a55f8b,"1756,940","1272,291",1133,50
size2000_bottleneck_seed2020480827,2000,bottleneck,2020480827,0.3,79435e49a3dc93cf0ef0ae7700138cf524b9d0bfebe5ca65c8d9b99688b2407c,"871,1613","1194,1289",647,50
size2000_bottleneck_seed2020480828,2000,bottleneck,2020480828,0.4,062c9534e209b6d08eb86953b9bf892d069e1edef02d6e42b184aafa731edaeb,"1859,595","1475,1561",1986,50
size2000_bottleneck_seed2020480829,2000,bottleneck,2020480829,0.1,7e199d732da04e32d369bb1390e1e346174c01e23c7f2b00a1fadca70e3d7215,"1392,1766","935,1598",625,50
size2000_bottleneck_seed2020480830,2000,bottleneck,2020480830,0.2,e6a012e983eda694c4160fe884707f30e96e3f4b51e746e006b4e092c7f409d5,"1404,1971","360,586",2429,50
size2000_bottleneck_seed2020480831,2000,bottleneck,2020480831,0.3,daefeca3577eb4e25bbf640f0611eaff1e1b32b68876ab5e776dedb750378a00,"642,1286","1433,1960",1465,50
size2000_bottleneck_seed2020480832,2000,bottleneck,2020480832,0.4,482ed200bff6c7886799e8ca87f2a78890a4c0263453695b1c11edcd6540307b,"1257,78","1942,1252",1971,50
size2000_bottleneck_seed2020480833,2000,bottleneck,2020480833,0.1,4d7e44923b6f80254294d9c6c6601eb6435afa755800d73920df86734516d7a3,"124,269","1009,876",1492,50
size2000_bottleneck_seed2020480834,2000,bottleneck,2020480834,0.2,7e0f5270e151017221369ccedbb8a02eea0816db8674464a0363e691cd9f814f,"880,983","425,781",657,50
size2000_bottleneck_seed2020480835,2000,bottleneck,2020480835,0.3,0f33c081ab9feeef71ebe7632797d2137ff119a57460fd23baf7122720314dcf,"1236,512","1489,48",717,50
size2000_bottleneck_seed2020480836,2000,bottleneck,2020480836,0.4,52b583021b59e383a3b048ea7b13d0bbac6d8810d598fd672c9ab5803feef30b,"880,696","1074,1374",2732,50
size2000_bottleneck_seed2020480837,2000,bottleneck,2020480837,0.1,05df707a95d932028a85556a6cfd2da8bd2e04449f4ec9be329446ddf5f54f86,"1572,1470","73,1499",1528,50
size2000_bottleneck_seed2020480838,2000,bottleneck,2020480838,0.2,719ef548c6aa2009b74e75a034435557bf117f82f6e2b116066cd26d4d3b814d,"1450,1171","1561,109",3297,50
size2000_bottleneck_seed2020480839,2000,bottleneck,2020480839,0.3,037bcf322f94114e03274dc2e5ead4b7a4a3e2412f5948e371db6ee75d1e920c,"197,1868","610,1149",1132,50
size2000_bottleneck_seed2020480840,2000,bottleneck,2020480840,0.4,36231e2c288005658fffee0ce4037c6b28b398424beef1045d325061fb288b90,"287,1979","684,1609",767,50
size2000_bottleneck_seed2020480841,2000,bottleneck,2020480841,0.1,e448170f5dbe558fc332054616e1403d2839f6c2627c6268496ff3d621333b57,"925,1847","1812,863",2473,50
size2000_bottleneck_seed2020480842,2000,bottleneck,2020480842,0.2,c04e932519a1aa36fed23c10d2ea3300f39258fcd47908f4d0ba22e060003584,"971,1628","1721,1385",993,50
size2000_bottleneck_seed2020480843,2000,bottleneck,2020480843,0.3,7c33ffe6443f0f489857ebb95a63fc7dba6f6c6667ba3016221da6c32c3ff89c,"1986,1564","414,1475",1661,50
size2000_bottleneck_seed2020480844,2000,bottleneck,2020480844,0.4,0f5ff18ba22130d8419345273ba4542d7c08016c4663479a532d9cae5ea897da,"1206,687","1018,1353",1524,50
size2000_bottleneck_seed2020480845,2000,bottleneck,2020480845,0.1,f216d0795b8626be1d7fba4b2ea8b8e68e6cc9d1e025a9764811bf29bcc23002,"1119,1741","1887,1950",977,50
size2000_bottleneck_seed2020480846,2000,bottleneck,2020480846,0.2,631ee03eb5904ebf96ec446bf8a649af35d2e8e34c0de8f50fb2fe304ccb59b9,"1151,1719","588,470",2222,50
size2000_bottleneck_seed2020480847,2000,bottleneck,2020480847,0.3,396b25f47741d0c22c9498ea90284e39a385ce51b269d5935ec373dee8604919,"1550,95","1956,1311",3012,50
size2000_bottleneck_seed2020480848,2000,bottleneck,2020480848,0.4,ed136b9df6341c96c48b40eabcc0cb304fd55cb412ed65232a9715f49f194235,"175,287","786,1767",3251,50
size2000_bottleneck_seed2020480849,2000,bottleneck,2020480849,0.1,08ffaf816ec7c103c8279901445f2bb814bd8f5efc4e841c50d565b6e4469d47,"1916,599","627,502",1386,50
size2000_bottleneck_seed2020480850,2000,bottleneck,2020480850,0.2,040af30fc94833eab2d8a2cf3f7057d79717c7778be198bebf19e68089e59a28,"341,508","1401,292",1276,50
size2000_large_block_seed2020580801,2000,large_block,2020580801,0.1,898556f76c492bdd001f54911331690b1b73fcead30919de7ce49e4b45c04b0d,"1089,1263","1998,1245",927,50
size2000_large_block_seed2020580802,2000,large_block,2020580802,0.2,dc28578cdd87b8270d944d0896f22f8ab3eb6794f82977f432d69e5aa83386ef,"406,1512","291,147",1480,50
size2000_large_block_seed2020580803,2000,large_block,2020580803,0.3,c9c7c3d845eafc5985869f087c852f0be9756f12faf0ba01d49cf4c41aa3fd0d,"529,1374","1874,1697",2272,50
size2000_large_block_seed2020580804,2000,large_block,2020580804,0.4,67906817b167431e07461079e54720c526487896dbe7fa33d835e063f59cec2b,"1251,127","746,556",934,50
size2000_large_block_seed2020580805,2000,large_block,2020580805,0.1,2c6083e1997332ad5b86f0241087af0eb334891887aae5b57495eedacc8d81dd,"1995,1772","1145,838",1784,50
size2000_large_block_seed2020580806,2000,large_block,2020580806,0.2,12808316e95a2640c499ca5c30de50f29dda746b0f4a311f9fb81e361f24ee3c,"1255,918","106,1802",2033,50
size2000_large_block_seed2020580807,2000,large_block,2020580807,0.3,9c7093738acf2f894d0e4987561ae53339c2008d8ebe3c2de090d1e4e4c2f678,"1537,1778","1291,1164",860,50
size2000_large_block_seed2020580808,2000,large_block,2020580808,0.4,68e1a808e7e0fc8851da94830d6a80461d1142b7f098021662b63f68b3b741ba,"134,109","741,743",1241,50
size2000_large_block_seed2020580809,2000,large_block,2020580809,0.1,9bbb76f863e129c99593a0d0f53a3628d88a0225fbd09f14940e1fcae3ea62f6,"509,163","1395,502",1225,50
size2000_large_block_seed2020580810,2000,large_block,2020580810,0.2,9af692bb01e48f4fce0a2ba20ef73ef94322330a5fe46f87822daaa03ea40c1a,"535,1645","930,1352",688,50
size2000_large_block_seed2020580811,2000,large_block,2020580811,0.3,ef03330ea5177c6799b52e0a42a71fec8d4331d565c9f3089c28e2a355d698fe,"372,1981","1914,409",3114,50
size2000_large_block_seed2020580812,2000,large_block,2020580812,0.4,95684aa5d5f776e6645d9ec9e23b91c41f6b4d58fdbd904a9a2e386f475f7978,"804,578","1221,1597",1436,50
size2000_large_block_seed2020580813,2000,large_block,2020580813,0.1,bc7ced8705baefd1a8a87c6b20f1ed5ad26db7c55942d962a2ffd8e991158549,"547,1925","488,1177",807,50
size2000_large_block_seed2020580814,2000,large_block,2020580814,0.2,80dbd3f0f6ceac996a1a678df5c70d004af2513e8d196527b4898f8c833f9a78,"586,1552","1779,719",2026,50
size2000_large_block_seed2020580815,2000,large_block,2020580815,0.3,e650b6808b3341d6c7442598b91adb55152111f02f25aa2cede42c9013d63356,"1765,1692","1124,1912",861,50
size2000_large_block_seed2020580816,2000,large_block,2020580816,0.4,5965934d12a248973ae01842d9b9c419c34e7cef2e09aff5863a1235f7211b72,"182,1235","556,973",636,50
size2000_large_block_seed2020580817,2000,large_block,2020580817,0.1,41e2b2cacb4224cef68ecc0b039bf7727d0184bde8968333a89408fd54e0c625,"843,286","974,370",215,50
size2000_large_block_seed2020580818,2000,large_block,2020580818,0.2,b4958b659bf51d2d6f04e8d7c8ec1474a7ef7e6e87a4d43276417bf747bfa832,"1735,945","1832,1836",988,50
size2000_large_block_seed2020580819,2000,large_block,2020580819,0.3,89f12d59fcfc9ffc03f011377c647877d632be6980de52fbe5b230dec41e3961,"718,1425","1765,1801",1423,50
size2000_large_block_seed2020580820,2000,large_block,2020580820,0.4,b0217361c87cfcec46e8df8474991062bb81fff632e4bfe24e364e1740b3181e,"530,1952","403,1626",453,50
size2000_large_block_seed2020580821,2000,large_block,2020580821,0.1,8f6ef236cbfcf54e851ce1c7ea8108a26c88dbdbed516e7b6e9695ffe1ebd005,"1345,1221","1597,1888",919,50
size2000_large_block_seed2020580822,2000,large_block,2020580822,0.2,40ca596e8eb0eaaa38b3b02c61c544e1ca4e6cb5b63a5ef655dc7063bb689d59,"1898,1656","1915,47",1626,50
size2000_large_block_seed2020580823,2000,large_block,2020580823,0.3,368323e89421e2e7bb164e6e89d2c968e236d79d839301a1ccb53e679415a3a9,"902,76","918,228",168,50
size2000_large_block_seed2020580824,2000,large_block,2020580824,0.4,4dd00184d7e91ed7606051fb923e6304d127f0fb4daece687c08e39877bb7b89,"529,119","855,327",534,50
size2000_large_block_seed2020580825,2000,large_block,2020580825,0.1,57cc7eba471b2931f476ddc18ef5d3088687c3f9a6025f57a9154059b48b1dba,"264,1058","651,1894",1223,50
size2000_large_block_seed2020580826,2000,large_block,2020580826,0.2,3d3d6a49e08b982ca1d73d5d8a09ba96a5fffc97b450bf621f13dac1efdb2b8a,"332,1267","1348,1654",1403,50
size2000_large_block_seed2020580827,2000,large_block,2020580827,0.3,21648043ff609c4f8dfab5a29b8f46163f7b8a72be11acb0f207b65270d35be5,"299,705","1662,1335",2353,50
size2000_large_block_seed2020580828,2000,large_block,2020580828,0.4,983bc83783585984445f419b1e7715563b1d77b34e399718329601a9a25fbd3c,"843,311","1045,951",842,50
size2000_large_block_seed2020580829,2000,large_block,2020580829,0.1,5099191e6ff784e7cedf2f5110743e54e60ec3dd23dcc98b9415aefe8e15a484,"523,1034","1078,1463",984,50
size2000_large_block_seed2020580830,2000,large_block,2020580830,0.2,c87d1ea41f7fa9b43c862b6366856dc09f270696cbb1f9020ee04bab0357fccc,"350,851","605,1473",877,50
size2000_large_block_seed2020580831,2000,large_block,2020580831,0.3,acf1379db23d3e6b595883fe46cbd714427dff89daaa700c36572b1d9dad8e16,"421,720","915,765",1979,50
size2000_large_block_seed2020580832,2000,large_block,2020580832,0.4,34ddcaa3f003f510246c10874b4ef74c2512105548061af7944146d32222f58c,"588,36","1686,205",1339,50
size2000_large_block_seed2020580833,2000,large_block,2020580833,0.1,21be9cd953e09878b8b90b8a344ef0882ef8f47f4787bd2a5e8e3c3be5aaaa57,"1574,1250","968,1032",824,50
